BugID 	 BugVersion(ReleaseDate) 	 BugReportDate 	 PatchDate 	 FixTime
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 14:25:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 14:41:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 14:43:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 14:45:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 14:47:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 15:04:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 15:07:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 16:16:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 16:25:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-29 16:27:00.0	1 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 09:47:00.0	2 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 11:19:00.0	2 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 11:57:00.0	2 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 12:00:00.0	2 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 12:11:00.0	2 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 12:14:00.0	2 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 12:24:00.0	2 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 12:31:00.0	2 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 14:16:00.0	2 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 18:00:00.0	3 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 18:02:00.0	3 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 18:03:00.0	3 days
52551	680m122	2005-07-27 17:38:00.0	2005-07-30 18:03:00.0	3 days
52551	680m122	2005-07-27 17:38:00.0	2005-08-01 11:25:00.0	4 days
52551	680m122	2005-07-27 17:38:00.0	2005-08-01 11:26:00.0	4 days
21621	680	2003-10-23 15:08:00.0	2003-10-24 07:44:00.0	0 days
71777	current	2006-11-20 14:15:00.0	2006-11-20 14:19:00.0	0 days
14560	OOo 1.1 Beta2	2003-05-17 09:49:00.0	2003-05-17 09:51:00.0	0 days
1700	638	2001-09-21 14:03:00.0	2001-09-21 15:29:00.0	0 days
28717	current	2004-05-04 13:02:00.0	2004-06-07 23:25:00.0	34 days
29155	OOo 1.1.2	2004-05-13 18:24:00.0	2004-05-15 00:07:00.0	1 days
51387	680m112	2005-06-29 23:43:00.0	2005-06-29 23:50:00.0	0 days
52532	680m119	2005-07-27 09:25:00.0	2005-07-28 16:12:00.0	1 days
52532	680m119	2005-07-27 09:25:00.0	2005-07-28 16:13:00.0	1 days
52532	680m119	2005-07-27 09:25:00.0	2005-07-28 19:42:00.0	1 days
6758	OOo 1.0.0	2002-08-05 07:36:00.0	2002-08-05 07:41:00.0	0 days
6758	OOo 1.0.0	2002-08-05 07:36:00.0	2002-08-05 07:42:00.0	0 days
21678	OOo 1.1	2003-10-24 20:46:00.0	2004-10-18 10:11:00.0	359 days
86576	680m247	2008-02-29 14:18:00.0	2008-02-29 14:21:00.0	0 days
86576	680m247	2008-02-29 14:18:00.0	2009-04-23 13:46:00.0	418 days
40246	current	2005-01-10 06:03:00.0	2007-12-08 14:30:00.0	1062 days
40246	current	2005-01-10 06:03:00.0	2007-12-08 14:30:00.0	1062 days
40246	current	2005-01-10 06:03:00.0	2008-11-24 17:02:00.0	1414 days
40246	current	2005-01-10 06:03:00.0	2008-11-24 17:05:00.0	1414 days
40246	current	2005-01-10 06:03:00.0	2008-11-25 17:40:00.0	1415 days
33189	680m49	2004-08-18 21:03:00.0	2004-08-18 21:04:00.0	0 days
45118	680m86	2005-03-15 19:51:00.0	2005-05-14 07:40:00.0	59 days
23549	680	2003-12-14 15:17:00.0	2003-12-14 15:18:00.0	0 days
64431	current	2006-04-17 10:25:00.0	2006-04-17 10:28:00.0	0 days
61940	current	2006-02-12 00:23:00.0	2006-02-12 00:24:00.0	0 days
30380	680	2004-06-17 11:48:00.0	2005-09-09 14:23:00.0	449 days
30380	680	2004-06-17 11:48:00.0	2007-04-25 15:26:00.0	1042 days
30380	680	2004-06-17 11:48:00.0	2007-04-26 11:55:00.0	1043 days
